class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
normal,0.227245107,0.083222382,-0.480388969,0.999542117,0.235759109,0.05821085,-0.469073236,0.998847067,0.243176714,0.056686606,-0.469200492,0.999049067,0.251563311,0.055577833,-0.469274879,0.999058485,0.219820648,0.063868672,-0.448181808,0.998405218,0.214942798,0.066141613,-0.448146462,0.998203158,0.209908172,0.068207905,-0.448266685,0.997759283,0.273755401,0.069110923,-0.357289195,0.999151886,0.210669249,0.081925511,-0.248051539,0.995910823,0.246421859,0.109828189,-0.435571373,0.999780476,0.224040344,0.113692515,-0.406838715,0.99945426,0.353511304,0.215979993,-0.303508013,0.999896944,0.188318029,0.244495526,-0.093353301,0.999316812,0.391579628,0.392329246,-0.270177156,0.984135985,0.180357382,0.426478028,0.035165209,0.743444145,0.401282817,0.554829419,-0.379260272,0.928334534,0.183025435,0.556605935,-0.09616635,0.717316747,0.407898396,0.604827821,-0.43222782,0.885683775,0.180884972,0.611561358,-0.137000144,0.679149032,0.388112158,0.608165681,-0.473491549,0.891541302,0.186313361,0.604313433,-0.205916807,0.696683407,0.378218502,0.594697595,-0.395616263,0.884980619,0.191374525,0.584371209,-0.129907429,0.709225357,0.325235784,0.598694861,-0.067283101,0.998314798,0.236403659,0.60049957,0.067612007,0.99701941,0.362176508,0.822482288,-0.036834259,0.906479657,0.22467418,0.842754543,0.198718816,0.860304296,0.388034254,0.99699223,0.286095679,0.776824117,0.221796781,0.985069692,0.556852341,0.719449818,0.400252163,1.043121457,0.304671347,0.429161519,0.235405266,1.044801831,0.584887922,0.602064788,0.391958326,1.106272578,0.103475019,0.61327821,0.178710446,1.092044353,0.420140117,0.635490358
normal,0.227743372,0.08316575,-0.502538979,0.999557555,0.235985577,0.058137242,-0.490062237,0.998879254,0.243880883,0.0566702,-0.49016276,0.999072194,0.252500206,0.055587381,-0.490232736,0.999079645,0.220264018,0.06353911,-0.470961958,0.998461187,0.215415403,0.065693006,-0.47092244,0.998265028,0.210367128,0.067691684,-0.471056342,0.997843385,0.274386108,0.069132,-0.366382122,0.999162793,0.211020321,0.081196092,-0.273431778,0.99606663,0.246516034,0.109828822,-0.453584313,0.999785006,0.224605933,0.113624267,-0.42744571,0.999474883,0.353936851,0.216032967,-0.299195707,0.999893546,0.187711522,0.244425163,-0.137126923,0.999344885,0.391078591,0.393259466,-0.24507536,0.98376286,0.179249808,0.426078409,-0.024829777,0.748941481,0.402797222,0.554981589,-0.351986736,0.927324891,0.182167754,0.556746364,-0.153601587,0.722855031,0.409019262,0.606052577,-0.400263131,0.884550869,0.180691078,0.611266017,-0.196330547,0.68463552,0.396993756,0.608454704,-0.44740811,0.890244067,0.18554543,0.604034722,-0.262813717,0.701750934,0.382288992,0.594973981,-0.370883852,0.88358885,0.191087902,0.585405111,-0.185498238,0.713715911,0.325672537,0.598806202,-0.045903172,0.998388827,0.234442547,0.599849164,0.046147194,0.997183204,0.362669468,0.822907448,-0.020109672,0.912621379,0.223208666,0.840129614,0.161990911,0.871660888,0.388067633,0.99635911,0.328557909,0.790482283,0.220378637,0.984499037,0.548158228,0.739116609,0.399931908,1.042410135,0.350342095,0.449726999,0.232350126,0.999011934,0.579549134,0.616432369,0.397184908,1.105510831,0.147282273,0.63133651,0.181790397,1.092674375,0.391327441,0.654934406
normal,0.228256419,0.083094038,-0.49993071,0.999568045,0.236098185,0.058123123,-0.48640874,0.998897612,0.244081542,0.056713417,-0.486511379,0.999084532,0.252738059,0.055732556,-0.48658374,0.999091566,0.220543221,0.06348785,-0.468231559,0.998495877,0.215645283,0.065589868,-0.468187511,0.998304129,0.210571513,0.067550212,-0.468322843,0.997897685,0.274648815,0.069332041,-0.360176831,0.999162138,0.211158916,0.080951698,-0.271553665,0.996163607,0.246865138,0.109857351,-0.449889719,0.999787211,0.225003704,0.113575935,-0.424945265,0.999487877,0.354995608,0.216692358,-0.275365621,0.999890983,0.187448323,0.244263858,-0.141097248,0.99935931,0.391200483,0.393700063,-0.206382677,0.983334959,0.179064929,0.426147759,-0.030807203,0.752126932,0.406065762,0.554959357,-0.313155621,0.926708758,0.181786627,0.563389897,-0.155074537,0.721946657,0.411775261,0.605427146,-0.359137625,0.883834779,0.180096075,0.615464628,-0.197321102,0.683505297,0.403002173,0.60685122,-0.408600062,0.889408529,0.184923545,0.609600127,-0.263139397,0.70043093,0.386460692,0.594818652,-0.332959354,0.882458627,0.190349132,0.590311706,-0.186562836,0.712016523,0.327381253,0.598646283,-0.031968735,0.998450875,0.234349772,0.599576056,0.032240231,0.997326612,0.36340636,0.822888494,-0.024199156,0.918208003,0.222715229,0.839291215,0.119589947,0.882137299,0.388143659,0.996385634,0.331872046,0.802529573,0.218683109,0.983907342,0.499698371,0.75732094,0.398985386,1.041728854,0.354577035,0.46747303,0.230041161,0.985383272,0.529395461,0.627533972,0.400717139,1.105558515,0.149080545,0.646928906,0.183481932,1.098621607,0.337860197,0.672553122
normal,0.228693962,0.082179472,-0.46577993,0.999565363,0.23626177,0.057371125,-0.456868201,0.998886108,0.244198993,0.056249972,-0.456966221,0.999073327,0.252794415,0.055544086,-0.457065314,0.999078274,0.221124917,0.062394448,-0.436071813,0.998488128,0.216720387,0.064477101,-0.436002225,0.998297989,0.212129593,0.066509843,-0.43614772,0.997898757,0.275375396,0.069350258,-0.34631893,0.99915415,0.214992613,0.080008939,-0.247379273,0.996197522,0.246981904,0.109138437,-0.421353787,0.999784648,0.225160778,0.112701736,-0.392942399,0.999486685,0.355745614,0.216917604,-0.265657037,0.999885738,0.187616974,0.242422611,-0.120782584,0.999366999,0.391343147,0.393668413,-0.206023425,0.982636034,0.178753674,0.421451867,-0.023478961,0.748011529,0.408572078,0.554638505,-0.308686525,0.924700499,0.179179668,0.555879951,-0.154153749,0.72364682,0.418816209,0.60531044,-0.353875071,0.881852984,0.177403495,0.604834259,-0.196215123,0.686281621,0.409304649,0.604891896,-0.402064145,0.887325764,0.181773677,0.592319727,-0.26309821,0.703014255,0.392457128,0.591677725,-0.327953309,0.880137384,0.186882973,0.578315496,-0.186785758,0.713870823,0.327350289,0.598428547,-0.036795542,0.998487294,0.233520284,0.599205971,0.037082013,0.997427344,0.364076495,0.823811591,-0.027733883,0.923863828,0.222615719,0.838478327,0.132056192,0.891411245,0.388202161,0.996406615,0.311193109,0.815261781,0.218719408,0.983665884,0.503145874,0.774566233,0.398826629,1.042413712,0.329764426,0.483882636,0.232504383,1.02702117,0.531798899,0.642571807,0.400370747,1.10598743,0.114512347,0.664432883,0.18446517,1.097804785,0.350538939,0.691438377
normal,0.229773358,0.080957554,-0.424052298,0.99957639,0.237944439,0.057193242,-0.413960248,0.998901367,0.245439634,0.056177676,-0.414082915,0.999086857,0.253615528,0.055539269,-0.414184928,0.999091029,0.223172888,0.062063608,-0.393859506,0.998507977,0.219092846,0.064152785,-0.393779576,0.998321116,0.214767084,0.066179141,-0.393913895,0.997928619,0.276372373,0.069437213,-0.303058714,0.999170899,0.217818663,0.079696842,-0.206291839,0.996257663,0.247975528,0.107397161,-0.379695415,0.999788225,0.2261879,0.110641472,-0.3519153,0.999493241,0.35686025,0.216858879,-0.232544318,0.999887288,0.188054949,0.240100726,-0.078143872,0.999376893,0.395198792,0.389794111,-0.185018525,0.983079135,0.178285182,0.416413277,0.019314548,0.748021781,0.417943209,0.548353493,-0.305374473,0.927590668,0.173069865,0.547678649,-0.119474918,0.728951514,0.433635056,0.599484265,-0.353358626,0.886098444,0.170250878,0.592678308,-0.162461311,0.69135958,0.425601512,0.599750817,-0.40386948,0.891413212,0.174347267,0.585264742,-0.234322831,0.708148062,0.413076311,0.586994827,-0.326566845,0.884225726,0.180018097,0.573354125,-0.154819533,0.71882844,0.327478111,0.595597386,-0.037437569,0.998465478,0.233557522,0.598168015,0.037697561,0.997461081,0.365102857,0.823257089,-0.049948253,0.928854644,0.22220771,0.837510765,0.116044194,0.899626493,0.388947874,0.997223318,0.260475844,0.824899673,0.218609065,0.986182511,0.43574658,0.789424598,0.400298268,1.043393731,0.276165485,0.487330765,0.232369378,1.048027039,0.45784536,0.655577421,0.399888128,1.107380629,0.063757144,0.674711347,0.182279602,1.100730419,0.276862979,0.706718683
normal,0.233591333,0.080936983,-0.432446331,0.999596596,0.242193758,0.057510886,-0.41881904,0.998945475,0.249720991,0.056597006,-0.418940008,0.999123216,0.25735262,0.056132529,-0.419032484,0.999126256,0.226378396,0.062220346,-0.401858687,0.998571217,0.222055882,0.064293541,-0.401789784,0.99839139,0.217649922,0.066287488,-0.401909709,0.998016119,0.278706938,0.070116125,-0.291483879,0.999203682,0.219775185,0.079814613,-0.211675957,0.996413946,0.25285691,0.107411742,-0.383113116,0.999795794,0.22942856,0.110624671,-0.359576315,0.999512255,0.357351452,0.216827005,-0.215727016,0.999890327,0.188872591,0.238579199,-0.080988377,0.999394655,0.398691326,0.385168284,-0.170640767,0.983518302,0.178253338,0.4141877,0.018300302,0.751243353,0.417933643,0.540879786,-0.305089593,0.930252016,0.171033308,0.544812799,-0.119027525,0.734792709,0.432240665,0.591326773,-0.354490459,0.889910221,0.167325109,0.588904083,-0.162363976,0.696867108,0.422447175,0.591515899,-0.405698925,0.895059705,0.171264812,0.58271569,-0.234003305,0.713610768,0.409795225,0.578564703,-0.327071875,0.887857795,0.177344695,0.571193457,-0.154062733,0.724232137,0.327547133,0.592481434,-0.039617267,0.998454809,0.233591303,0.595564902,0.03989375,0.997506201,0.365862459,0.820468724,-0.049660232,0.933180034,0.221843854,0.837117314,0.100716837,0.907215834,0.389661759,0.997450769,0.250396401,0.833911955,0.218636051,0.986383677,0.398896009,0.803939462,0.400702387,1.043076634,0.265054733,0.491162956,0.232478783,1.050655007,0.418479562,0.669093907,0.400261253,1.10741365,0.056201894,0.685610712,0.180678934,1.099921942,0.236752108,0.722354889
normal,0.241391882,0.080919586,-0.487533271,0.999616683,0.25092575,0.057756223,-0.470577925,0.998995304,0.258398384,0.05712118,-0.470659584,0.999162078,0.265991688,0.057052948,-0.470734894,0.999165356,0.232492313,0.062200923,-0.457344711,0.998646498,0.22719723,0.064283729,-0.457280785,0.998473704,0.222208023,0.066247523,-0.457381278,0.998122454,0.283387721,0.070810214,-0.32986477,0.999232471,0.221507087,0.079745442,-0.266935855,0.996592104,0.261130273,0.107450508,-0.433358103,0.999804676,0.2343501,0.110518284,-0.414742947,0.999537826,0.357897401,0.21847643,-0.256244034,0.999892533,0.188976899,0.237929836,-0.123617038,0.999418378,0.398628682,0.386729777,-0.210731089,0.983521938,0.177646637,0.414311558,-0.02374888,0.755039096,0.417303294,0.5409863,-0.339810431,0.929717302,0.166763276,0.545207918,-0.153053209,0.74049902,0.431155145,0.601964593,-0.388897926,0.889508247,0.162417114,0.590022981,-0.194227979,0.702528238,0.412685424,0.620457768,-0.436193436,0.894474149,0.168249533,0.582946718,-0.264362574,0.71898526,0.400148928,0.602172315,-0.359823048,0.887139142,0.174623504,0.571698129,-0.186592579,0.729197562,0.328075469,0.591669202,-0.040156521,0.998518527,0.233211741,0.593873322,0.04049762,0.997601032,0.365830898,0.8204211,-0.052853443,0.937802434,0.221955538,0.831421137,0.151403368,0.913440764,0.390621215,0.998859644,0.236361638,0.8452003,0.218812242,0.986232817,0.509700656,0.816389263,0.402280807,1.043223977,0.250203431,0.502972722,0.232534334,1.002532125,0.535966039,0.681763589,0.400417358,1.108261585,0.036751088,0.702249944,0.181305587,1.090833426,0.367009044,0.737067282
normal,0.245648399,0.079846486,-0.478567421,0.999635756,0.254711241,0.057743762,-0.454528868,0.999029338,0.262020886,0.057183199,-0.454600453,0.999191225,0.269524187,0.057341952,-0.454650581,0.999192297,0.236295417,0.061729316,-0.450650215,0.998697698,0.230775967,0.063746393,-0.450576097,0.998534024,0.225576341,0.065699771,-0.450656474,0.998193443,0.285324574,0.071492843,-0.302956462,0.999249101,0.222569987,0.079646096,-0.261815757,0.9967134,0.264955223,0.107012644,-0.416991353,0.999810696,0.23782061,0.109341301,-0.410720617,0.999554157,0.357918799,0.21820043,-0.220422015,0.999896705,0.189026266,0.236297265,-0.120305158,0.999435186,0.400178254,0.38391608,-0.160007447,0.983850241,0.176836908,0.412793189,-0.022752937,0.761691391,0.421458572,0.536832869,-0.297027081,0.93221581,0.162696525,0.541414797,-0.15016818,0.748008251,0.432406634,0.596584082,-0.342727721,0.892993629,0.157422915,0.585023403,-0.191857249,0.709760487,0.41928497,0.604447603,-0.395839661,0.89785713,0.163321435,0.580645859,-0.262047142,0.726077378,0.407098413,0.589926779,-0.319861382,0.890676141,0.170106784,0.569599569,-0.183808804,0.735962391,0.32871595,0.586066306,-0.035632029,0.998571575,0.233023614,0.587832868,0.035890453,0.997692704,0.365769923,0.817712247,-0.059126738,0.941953182,0.222793266,0.821983874,0.105375506,0.919499338,0.391126335,0.999085248,0.225208536,0.854693055,0.218865067,0.985771,0.448439687,0.827995181,0.402486354,1.043088198,0.238826856,0.512501121,0.232610077,0.989488482,0.472248763,0.690604746,0.401013434,1.107919693,0.023949925,0.716287613,0.186174735,1.08732152,0.293475449,0.750387132
normal,0.254652381,0.081745028,-0.475984603,0.999644339,0.263507992,0.062182788,-0.45387128,0.999040365,0.27076003,0.062634416,-0.453948796,0.999196708,0.277940691,0.063632168,-0.45399034,0.99919641,0.245278805,0.064495489,-0.447173715,0.998723388,0.239657551,0.066204853,-0.447083324,0.998567224,0.234323815,0.067924641,-0.447169155,0.998248041,0.291814893,0.07859616,-0.303825051,0.999251246,0.229087174,0.082028694,-0.261065662,0.996807396,0.272167474,0.108862273,-0.415155798,0.999812067,0.246540621,0.110109061,-0.408019364,0.999563456,0.359471112,0.219766319,-0.225405514,0.999895096,0.190468386,0.23494269,-0.101779692,0.999461114,0.401190817,0.383265376,-0.175470442,0.983906865,0.1769173,0.407805502,0.016286418,0.772898853,0.422356278,0.537484884,-0.35499087,0.931768894,0.150156602,0.534114659,-0.120991498,0.762825251,0.432753265,0.596384168,-0.409252107,0.892464161,0.137388006,0.576624155,-0.163229257,0.724719405,0.4205347,0.599874556,-0.462434858,0.897288978,0.141530454,0.576219618,-0.241832703,0.740714312,0.409182817,0.584818959,-0.37986362,0.89019382,0.150308982,0.565273046,-0.158259496,0.750003695,0.328724027,0.583678544,-0.043400124,0.998524129,0.233851254,0.585367024,0.043632578,0.997687876,0.364075065,0.817220449,-0.079500839,0.944449067,0.220007569,0.822167397,0.092992596,0.923822582,0.391114205,1.001617432,0.180758238,0.859329283,0.217508838,0.987698674,0.373736799,0.835436344,0.402323902,1.048089743,0.19115375,0.503534019,0.231320068,1.039619088,0.390326619,0.695954025,0.396402985,1.112003565,-0.031805858,0.722171843,0.179296836,1.092215776,0.201797873,0.758767068
normal,0.260744065,0.08134377,-0.464035511,0.999666929,0.269846261,0.062731035,-0.437492162,0.999094784,0.276941121,0.063506648,-0.437610447,0.99924314,0.283775836,0.064818084,-0.437687188,0.999242961,0.251442641,0.064611375,-0.434119433,0.998792589,0.245568842,0.066305734,-0.434073478,0.998647392,0.240092188,0.068028636,-0.434143543,0.998344779,0.295858055,0.080980323,-0.275779903,0.999293804,0.233836383,0.082833521,-0.249182746,0.996982098,0.277950644,0.108691148,-0.400129765,0.999821723,0.251928002,0.109427303,-0.396350414,0.999584854,0.360931575,0.220515445,-0.194664314,0.999900699,0.191248015,0.234120473,-0.100541331,0.99947542,0.403337121,0.382992595,-0.141216293,0.984438241,0.176355571,0.407493681,0.013015438,0.781673551,0.43365097,0.538186908,-0.308345348,0.934589028,0.140381202,0.535446823,-0.121056698,0.768697619,0.451608986,0.594151914,-0.358178169,0.896095097,0.126811326,0.577259302,-0.163189158,0.728809476,0.442477763,0.59734869,-0.418122292,0.900927424,0.128888652,0.577597618,-0.241458356,0.74533242,0.431523442,0.5837937,-0.336255491,0.89404875,0.136933014,0.565881491,-0.158384696,0.755195916,0.327900589,0.580977142,-0.039521161,0.998558044,0.233700186,0.583157837,0.039756037,0.99774313,0.363391519,0.816101253,-0.074766137,0.946492553,0.216979042,0.823562682,0.060527988,0.927354932,0.394024909,1.015739202,0.202876717,0.862442076,0.216395661,0.987704694,0.34916693,0.841084182,0.402207345,1.048331738,0.215884984,0.494592339,0.230194554,1.048800945,0.366765499,0.693600118,0.396218449,1.114016891,-0.005072905,0.726423204,0.180209637,1.095775723,0.171143189,0.764447033
normal,0.263883561,0.081314892,-0.460029751,0.999683321,0.272767216,0.063715704,-0.433959126,0.999130964,0.279753149,0.064751916,-0.434084475,0.999273956,0.28647846,0.066308312,-0.434170753,0.99927336,0.254459172,0.06516885,-0.429784596,0.998840868,0.248530284,0.066870056,-0.429750353,0.998705268,0.242969602,0.068673156,-0.429829746,0.998416185,0.298162669,0.083378591,-0.274411529,0.99932158,0.235969096,0.084320866,-0.244014099,0.997109592,0.280666709,0.10882885,-0.396869183,0.999827743,0.255144477,0.109399214,-0.391597867,0.999599278,0.36153549,0.221652567,-0.191357449,0.999903679,0.192278624,0.233919606,-0.099278502,0.99948436,0.40389818,0.383142292,-0.135187477,0.984685898,0.176329553,0.407771081,0.010900198,0.787961483,0.434729487,0.538539052,-0.292797387,0.935521364,0.139530256,0.535878599,-0.121765949,0.77258718,0.45174244,0.593912363,-0.341136009,0.896961391,0.126804203,0.578019381,-0.163578928,0.731123626,0.441960961,0.597109795,-0.398826867,0.901916683,0.128619298,0.578524888,-0.241415307,0.748136699,0.43100673,0.583890617,-0.319382787,0.895177484,0.136982739,0.56611526,-0.158854082,0.758478045,0.327208698,0.58037883,-0.039422113,0.998565853,0.233676627,0.582507193,0.039662812,0.997768819,0.363117963,0.81592983,-0.076636918,0.948627412,0.215769768,0.824758589,0.063909963,0.930572212,0.393986553,1.015174389,0.202127546,0.86617589,0.216447324,0.987671673,0.357075423,0.846879959,0.402062714,1.04834938,0.215041891,0.488019526,0.230311319,1.052816153,0.375143558,0.694077909,0.394583523,1.115235448,-0.006876434,0.731164098,0.180788845,1.09725678,0.180420965,0.770548284
normal,0.268473148,0.080145366,-0.418731838,0.999704897,0.277887881,0.063549161,-0.393483579,0.999184608,0.284492195,0.06462533,-0.393629342,0.99931699,0.290690422,0.066044964,-0.393718839,0.999315977,0.259040475,0.064454474,-0.388022333,0.998915374,0.252769738,0.066149279,-0.387985736,0.998791337,0.246718898,0.068020739,-0.388071954,0.998525918,0.300484598,0.083055027,-0.236925602,0.999358475,0.238070041,0.084072448,-0.206027552,0.997309923,0.2836909,0.108082704,-0.359156728,0.999837339,0.257715106,0.107773408,-0.35122028,0.999624372,0.362272054,0.221901536,-0.15746966,0.99990654,0.192966923,0.230617255,-0.079076484,0.999511838,0.407222271,0.379797488,-0.116846845,0.985011399,0.174937055,0.402015984,0.017898977,0.80181247,0.436695635,0.538151026,-0.296064079,0.937472343,0.132666737,0.532416046,-0.119471088,0.787841856,0.451918274,0.588657618,-0.347301364,0.899297416,0.118795723,0.57496357,-0.163548678,0.746864438,0.441623479,0.589678884,-0.403379053,0.904276133,0.121155739,0.574973881,-0.241076201,0.763440192,0.432922661,0.578167021,-0.322727859,0.897953033,0.129295036,0.563621044,-0.156816572,0.773141026,0.327339262,0.57872659,-0.03559329,0.998552918,0.233754262,0.579205453,0.035826202,0.997805238,0.363880962,0.815970123,-0.07652273,0.950577319,0.215959802,0.824811995,0.034321908,0.934293032,0.393948913,1.014067054,0.205943659,0.866867304,0.215605468,0.98760581,0.289207429,0.851974249,0.40078634,1.048220515,0.219516516,0.479801953,0.225538597,1.055913925,0.303434372,0.691934288,0.394440144,1.115038395,0.003448632,0.729841828,0.180633008,1.098371267,0.105766535,0.774524629
normal,0.269810557,0.079604223,-0.42998144,0.999725401,0.279306024,0.063265666,-0.407028377,0.999237895,0.2860066,0.064472355,-0.407171279,0.999360561,0.292144924,0.065985262,-0.407265842,0.999359012,0.259643495,0.064073168,-0.399388611,0.998987198,0.253067553,0.065867096,-0.399347752,0.998872995,0.246762574,0.067853659,-0.399444073,0.998627484,0.301842034,0.082964651,-0.250780463,0.999398589,0.238111317,0.084025703,-0.214336932,0.997504711,0.285367846,0.10754443,-0.371691704,0.999847651,0.258810848,0.107360817,-0.360749662,0.999649405,0.363292247,0.222244501,-0.164834514,0.999909937,0.193405613,0.229880393,-0.082747497,0.999535263,0.410152256,0.377185285,-0.129888743,0.985008657,0.174071088,0.402127147,0.004644568,0.811222136,0.438015342,0.537980735,-0.316000819,0.937592268,0.128409937,0.533377528,-0.132371232,0.796556771,0.452476084,0.587512314,-0.371110141,0.899088502,0.115067728,0.575747728,-0.178896576,0.754975498,0.442856431,0.588238299,-0.430715859,0.904278696,0.11666359,0.575550795,-0.258257598,0.771752536,0.434023023,0.576072752,-0.346174359,0.898395002,0.124570996,0.564312339,-0.171153605,0.781389117,0.327341944,0.578212976,-0.02960863,0.998561382,0.233710632,0.578736603,0.029877422,0.997850657,0.3648296,0.816129804,-0.074437223,0.952879012,0.216123864,0.828380525,0.036099907,0.938325465,0.393618226,1.01287663,0.211208493,0.86982733,0.215215132,0.988653481,0.308119506,0.858133674,0.399752438,1.049142122,0.224865839,0.476100415,0.224642962,1.056698322,0.323749065,0.692394257,0.394686401,1.115519285,0.006856665,0.731348157,0.1809237,1.100295544,0.122484371,0.780075967
